date,aircraft_official,helicopter_official,tank_official,APC_official,field_artillery_official,MRL_official,military_auto_official,fuel_tank_official,drone_official,naval_ship_official,anti_aircraft_warfare_official,special_equipment_official,mobile_SRBM_system_official,vehicles_and_fuel_tanks_official,cruise_missiles_official,submarines_official,ground_robotic_systems_official,APC_ws,MRL_ws,aircraft_ws,anti_aircraft_warfare_ws,drone_ws,field_artillery_ws,helicopter_ws,naval_ship_ws,tank_ws
2023-07-07,0.0,0.0,2.0,12.0,20.0,1.0,100.0,60.0,17.0,0.0,4.0,7.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-08,0.0,0.0,4.0,9.0,16.0,3.0,100.0,60.0,14.0,0.0,2.0,7.0,0.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
2023-07-09,0.0,0.0,4.0,11.0,20.0,7.0,100.0,60.0,19.0,0.0,3.0,9.0,0.0,15.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
2023-07-10,0.0,0.0,7.0,2.0,5.0,0.0,100.0,60.0,1.0,0.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
2023-07-11,0.0,1.0,4.0,17.0,14.0,4.0,100.0,60.0,7.0,0.0,0.0,8.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2023-07-12,0.0,0.0,1.0,7.0,17.0,2.0,100.0,60.0,33.0,0.0,1.0,7.0,0.0,12.0,0.0,0.0,0.0,14.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0
2023-07-13,0.0,0.0,2.0,9.0,23.0,4.0,100.0,60.0,26.0,0.0,6.0,5.0,0.0,17.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-07-14,0.0,0.0,5.0,9.0,24.0,2.0,100.0,60.0,31.0,0.0,2.0,10.0,0.0,24.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0
2023-07-15,0.0,0.0,5.0,11.0,14.0,0.0,100.0,60.0,24.0,0.0,2.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
2023-07-16,0.0,0.0,5.0,7.0,18.0,1.0,100.0,60.0,13.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2023-07-17,0.0,0.0,8.0,8.0,23.0,4.0,100.0,60.0,8.0,0.0,3.0,11.0,0.0,15.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
2023-07-18,0.0,0.0,4.0,17.0,38.0,4.0,100.0,60.0,11.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0
2023-07-19,0.0,0.0,4.0,8.0,31.0,0.0,100.0,60.0,46.0,0.0,2.0,6.0,0.0,19.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
2023-07-20,0.0,0.0,6.0,6.0,19.0,3.0,100.0,60.0,33.0,0.0,3.0,2.0,0.0,29.0,14.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0
2023-07-21,0.0,0.0,4.0,15.0,18.0,0.0,100.0,60.0,15.0,0.0,7.0,1.0,0.0,11.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
2023-07-22,0.0,0.0,7.0,16.0,19.0,1.0,100.0,60.0,11.0,0.0,8.0,5.0,0.0,14.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2023-07-23,0.0,0.0,11.0,9.0,29.0,4.0,100.0,60.0,14.0,0.0,3.0,5.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
2023-07-24,0.0,0.0,11.0,13.0,17.0,0.0,100.0,60.0,5.0,0.0,1.0,2.0,0.0,10.0,9.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0
2023-07-25,0.0,0.0,12.0,13.0,30.0,1.0,100.0,60.0,14.0,0.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0
2023-07-26,0.0,1.0,3.0,5.0,22.0,0.0,100.0,60.0,16.0,0.0,3.0,5.0,0.0,17.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0
2023-07-27,0.0,0.0,9.0,11.0,18.0,0.0,100.0,60.0,3.0,0.0,0.0,0.0,0.0,18.0,40.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2023-07-28,0.0,0.0,4.0,14.0,30.0,0.0,100.0,60.0,11.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0
2023-07-29,0.0,0.0,1.0,6.0,11.0,0.0,100.0,60.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0
2023-07-30,0.0,0.0,14.0,11.0,9.0,0.0,100.0,60.0,4.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
2023-07-31,0.0,0.0,6.0,10.0,21.0,1.0,100.0,60.0,6.0,0.0,1.0,4.0,0.0,17.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0
2023-08-01,0.0,0.0,5.0,17.0,23.0,0.0,100.0,60.0,10.0,0.0,2.0,3.0,0.0,32.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2023-08-02,0.0,0.0,1.0,8.0,27.0,1.0,100.0,60.0,15.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2023-08-03,0.0,0.0,7.0,21.0,26.0,4.0,100.0,60.0,35.0,0.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0
2023-08-04,0.0,0.0,4.0,15.0,19.0,0.0,100.0,60.0,27.0,0.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2023-08-05,0.0,0.0,4.0,2.0,32.0,0.0,100.0,60.0,12.0,0.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2023-08-06,0.0,0.0,5.0,11.0,22.0,1.0,100.0,60.0,10.0,0.0,0.0,4.0,0.0,19.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2023-08-07,0.0,0.0,7.0,8.0,12.0,4.0,100.0,60.0,28.0,0.0,1.0,1.0,0.0,10.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0
2023-08-08,0.0,1.0,10.0,8.0,19.0,0.0,100.0,60.0,4.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
2023-08-09,0.0,0.0,8.0,12.0,17.0,2.0,100.0,60.0,17.0,0.0,1.0,5.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
2023-08-10,0.0,1.0,16.0,13.0,15.0,0.0,100.0,60.0,4.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-08-11,0.0,0.0,12.0,15.0,15.0,2.0,100.0,60.0,18.0,0.0,2.0,10.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
2023-08-12,0.0,0.0,5.0,6.0,10.0,0.0,100.0,60.0,4.0,0.0,1.0,3.0,0.0,12.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-08-13,0.0,0.0,3.0,11.0,19.0,0.0,100.0,60.0,3.0,0.0,5.0,1.0,0.0,20.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
2023-08-14,0.0,0.0,8.0,19.0,27.0,1.0,100.0,60.0,9.0,0.0,2.0,6.0,0.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0
2023-08-15,0.0,1.0,7.0,16.0,29.0,0.0,100.0,60.0,29.0,0.0,3.0,3.0,0.0,22.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
2023-08-16,0.0,0.0,11.0,10.0,24.0,0.0,100.0,60.0,6.0,0.0,3.0,4.0,0.0,30.0,17.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2023-08-17,0.0,0.0,5.0,18.0,17.0,0.0,100.0,60.0,24.0,0.0,1.0,0.0,0.0,27.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
2023-08-18,0.0,2.0,3.0,12.0,24.0,0.0,100.0,60.0,4.0,0.0,0.0,10.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2023-08-19,0.0,0.0,8.0,14.0,19.0,0.0,100.0,60.0,6.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0
2023-08-20,0.0,0.0,6.0,11.0,33.0,3.0,100.0,60.0,22.0,0.0,3.0,5.0,0.0,15.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0
2023-08-21,0.0,0.0,12.0,14.0,19.0,2.0,100.0,60.0,5.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2023-08-22,0.0,0.0,4.0,27.0,31.0,2.0,100.0,60.0,3.0,0.0,2.0,3.0,0.0,30.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0
2023-08-23,0.0,0.0,11.0,12.0,23.0,1.0,100.0,60.0,12.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
2023-08-24,0.0,0.0,2.0,23.0,15.0,1.0,100.0,60.0,20.0,0.0,3.0,1.0,0.0,28.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023-08-25,0.0,0.0,3.0,10.0,28.0,1.0,100.0,60.0,12.0,0.0,1.0,1.0,0.0,17.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
2023-08-26,0.0,0.0,12.0,18.0,18.0,2.0,100.0,60.0,11.0,0.0,2.0,2.0,0.0,33.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2023-08-27,0.0,0.0,6.0,15.0,24.0,2.0,100.0,60.0,11.0,0.0,1.0,4.0,0.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
2023-08-28,0.0,0.0,4.0,8.0,22.0,2.0,100.0,60.0,5.0,0.0,1.0,1.0,0.0,12.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0
2023-08-29,0.0,0.0,14.0,17.0,25.0,3.0,100.0,60.0,4.0,0.0,1.0,11.0,0.0,43.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
2023-08-30,0.0,0.0,9.0,17.0,26.0,0.0,100.0,60.0,8.0,0.0,0.0,5.0,0.0,44.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0
2023-08-31,0.0,0.0,13.0,8.0,31.0,1.0,100.0,60.0,22.0,0.0,0.0,5.0,0.0,23.0,26.0,0.0,0.0,24.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,9.0
2023-09-01,0.0,0.0,23.0,9.0,23.0,1.0,100.0,60.0,4.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
2023-09-02,0.0,0.0,12.0,24.0,30.0,1.0,100.0,60.0,12.0,0.0,1.0,4.0,0.0,34.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2023-09-03,0.0,0.0,5.0,12.0,22.0,3.0,100.0,60.0,11.0,0.0,1.0,6.0,0.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2023-09-04,0.0,0.0,4.0,14.0,29.0,2.0,100.0,60.0,37.0,1.0,1.0,6.0,0.0,47.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2023-09-05,0.0,0.0,9.0,7.0,38.0,6.0,100.0,60.0,31.0,0.0,1.0,4.0,0.0,26.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0
2023-09-06,0.0,0.0,8.0,12.0,36.0,1.0,100.0,60.0,7.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0
2023-09-07,0.0,0.0,9.0,21.0,37.0,5.0,100.0,60.0,22.0,0.0,1.0,7.0,0.0,27.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2023-09-08,0.0,0.0,23.0,23.0,31.0,1.0,100.0,60.0,29.0,0.0,1.0,1.0,0.0,47.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0
2023-09-09,0.0,0.0,15.0,13.0,36.0,3.0,100.0,60.0,18.0,0.0,1.0,10.0,0.0,34.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2023-09-10,0.0,0.0,10.0,16.0,22.0,3.0,100.0,60.0,5.0,0.0,1.0,2.0,0.0,40.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0
2023-09-11,0.0,0.0,6.0,12.0,28.0,0.0,100.0,60.0,35.0,0.0,3.0,5.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0
2023-09-12,0.0,0.0,8.0,11.0,33.0,4.0,100.0,60.0,17.0,0.0,3.0,4.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2023-09-13,0.0,0.0,16.0,14.0,30.0,2.0,100.0,60.0,5.0,0.0,2.0,3.0,0.0,31.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
2023-09-14,0.0,0.0,15.0,18.0,42.0,3.0,100.0,60.0,47.0,1.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2023-09-15,0.0,0.0,13.0,4.0,28.0,5.0,100.0,60.0,17.0,0.0,4.0,0.0,0.0,34.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-09-16,0.0,0.0,4.0,10.0,16.0,0.0,100.0,60.0,24.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0
2023-09-17,0.0,0.0,4.0,4.0,15.0,2.0,100.0,60.0,4.0,0.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
2023-09-18,0.0,0.0,3.0,6.0,24.0,0.0,100.0,60.0,27.0,0.0,2.0,5.0,0.0,34.0,7.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2023-09-19,0.0,0.0,5.0,17.0,35.0,2.0,100.0,60.0,15.0,0.0,1.0,2.0,0.0,30.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2023-09-20,0.0,0.0,7.0,17.0,34.0,1.0,100.0,60.0,37.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2023-09-21,0.0,0.0,3.0,15.0,41.0,2.0,100.0,60.0,29.0,0.0,2.0,5.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
2023-09-22,0.0,0.0,6.0,8.0,40.0,4.0,100.0,60.0,8.0,0.0,0.0,1.0,0.0,20.0,38.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2023-09-23,0.0,0.0,11.0,21.0,33.0,4.0,100.0,60.0,9.0,0.0,2.0,0.0,0.0,26.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2023-09-24,0.0,0.0,7.0,2.0,23.0,0.0,100.0,60.0,21.0,0.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0
2023-09-25,0.0,0.0,5.0,13.0,27.0,2.0,100.0,60.0,7.0,0.0,2.0,4.0,0.0,12.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0
2023-09-26,0.0,0.0,5.0,19.0,39.0,1.0,100.0,60.0,29.0,0.0,0.0,7.0,0.0,17.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2023-09-27,0.0,0.0,3.0,4.0,38.0,0.0,100.0,60.0,24.0,0.0,1.0,2.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2023-09-28,0.0,0.0,4.0,12.0,38.0,1.0,100.0,60.0,9.0,0.0,1.0,2.0,0.0,23.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-09-29,0.0,0.0,8.0,10.0,34.0,1.0,100.0,60.0,34.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-09-30,0.0,0.0,4.0,12.0,38.0,2.0,100.0,60.0,15.0,0.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0
2023-10-01,1.0,0.0,11.0,7.0,30.0,2.0,100.0,60.0,37.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2023-10-02,0.0,0.0,10.0,9.0,48.0,3.0,100.0,60.0,18.0,0.0,0.0,5.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0
2023-10-03,0.0,0.0,20.0,8.0,40.0,0.0,100.0,60.0,19.0,0.0,3.0,5.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0
2023-10-04,0.0,0.0,13.0,18.0,47.0,1.0,100.0,60.0,41.0,0.0,0.0,3.0,0.0,30.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0
2023-10-05,0.0,0.0,12.0,26.0,31.0,2.0,100.0,60.0,8.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2023-10-06,0.0,0.0,20.0,30.0,23.0,2.0,100.0,60.0,29.0,0.0,0.0,3.0,0.0,35.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2023-10-07,0.0,0.0,23.0,20.0,22.0,2.0,100.0,60.0,27.0,0.0,1.0,5.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2023-10-08,0.0,0.0,21.0,21.0,17.0,0.0,100.0,60.0,5.0,0.0,1.0,3.0,0.0,38.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2023-10-09,0.0,0.0,2.0,3.0,1.0,0.0,100.0,60.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2023-10-10,0.0,0.0,6.0,3.0,7.0,0.0,100.0,60.0,17.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0
2023-10-11,1.0,0.0,34.0,91.0,18.0,1.0,100.0,60.0,19.0,0.0,1.0,4.0,0.0,20.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0
2023-10-12,0.0,0.0,42.0,44.0,32.0,2.0,100.0,60.0,21.0,0.0,0.0,1.0,0.0,25.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0
2023-10-13,0.0,0.0,26.0,49.0,44.0,0.0,100.0,60.0,17.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2023-10-14,1.0,0.0,9.0,24.0,26.0,0.0,100.0,60.0,1.0,0.0,1.0,4.0,0.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0
2023-10-15,0.0,0.0,8.0,25.0,33.0,2.0,100.0,60.0,4.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
2023-10-16,1.0,1.0,17.0,23.0,44.0,1.0,100.0,60.0,11.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0
2023-10-17,0.0,0.0,14.0,20.0,26.0,0.0,100.0,60.0,11.0,0.0,0.0,1.0,0.0,22.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.0
2023-10-18,1.0,6.0,2.0,15.0,8.0,0.0,100.0,60.0,10.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2023-10-19,1.0,1.0,11.0,17.0,39.0,4.0,100.0,60.0,17.0,0.0,1.0,3.0,0.0,34.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
2023-10-20,0.0,0.0,55.0,120.0,29.0,4.0,100.0,60.0,8.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
2023-10-21,0.0,0.0,16.0,55.0,5.0,0.0,100.0,60.0,4.0,0.0,0.0,5.0,0.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2023-10-22,0.0,0.0,18.0,19.0,15.0,3.0,100.0,60.0,9.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-10-23,0.0,0.0,12.0,22.0,25.0,0.0,100.0,60.0,6.0,0.0,2.0,7.0,0.0,15.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-10-24,0.0,0.0,12.0,16.0,24.0,3.0,100.0,60.0,18.0,0.0,1.0,8.0,0.0,28.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0
2023-10-25,0.0,0.0,7.0,28.0,44.0,5.0,100.0,60.0,9.0,0.0,2.0,1.0,0.0,27.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2023-10-26,0.0,0.0,29.0,18.0,30.0,1.0,100.0,60.0,17.0,0.0,2.0,3.0,0.0,33.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0
2023-10-27,0.0,0.0,4.0,11.0,7.0,0.0,100.0,60.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2023-10-28,0.0,0.0,22.0,23.0,18.0,0.0,100.0,60.0,9.0,0.0,2.0,0.0,0.0,11.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-29,0.0,0.0,8.0,9.0,8.0,0.0,100.0,60.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2023-10-30,1.0,0.0,15.0,17.0,14.0,0.0,100.0,60.0,20.0,0.0,1.0,2.0,0.0,23.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
2023-10-31,0.0,0.0,21.0,29.0,25.0,10.0,100.0,60.0,21.0,0.0,3.0,2.0,0.0,35.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0
2023-11-01,0.0,0.0,12.0,30.0,23.0,2.0,100.0,60.0,28.0,0.0,1.0,3.0,0.0,34.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0
2023-11-02,1.0,0.0,18.0,43.0,42.0,4.0,100.0,60.0,20.0,0.0,3.0,13.0,0.0,34.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0
2023-11-03,0.0,0.0,24.0,24.0,36.0,4.0,100.0,60.0,7.0,0.0,0.0,2.0,0.0,33.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-11-04,0.0,0.0,11.0,38.0,35.0,7.0,100.0,60.0,39.0,0.0,2.0,4.0,0.0,25.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
2023-11-05,0.0,0.0,8.0,14.0,12.0,6.0,100.0,60.0,0.0,0.0,2.0,9.0,0.0,14.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-06,0.0,0.0,4.0,5.0,14.0,0.0,100.0,60.0,20.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2023-11-07,0.0,0.0,5.0,16.0,21.0,2.0,100.0,60.0,3.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
